DTW_Contour3
33.00328526487602
44.27842912152224
54.00475929268636
38.44492085782708
38.10067053735519
57.168095741545315
51.887773623646446
56.799035370240716
59.24910504393918
52.74223066038661
32.93584069524024
52.28340933695834
54.388819404648295
61.643205895287124
71.32172121731011
62.21272082118302
69.10809325090726
75.86365253732588
88.86912699157452
77.9447950742026
75.49032626457219
28.15183530634512
48.60337301914004
59.337556651287095
60.576974018802524
56.835114405442425
62.8729527689839
49.82874533022626
35.37612121535579
38.571460376309574
51.214951788319546
28.64009142875436
36.38637113576059
39.32444618211703
38.29719326242604
45.98813928592965
32.36061455019259
34.73192421755771
52.848197864705064
40.01864600252183
45.60225856162037
40.03817562143208
36.100202928869635
38.562204704402205
42.87650657441848
45.1778944493737
57.64191123182385
63.067227733830386
74.21341640679547
62.44152422736427
53.86816194443529
52.93839264906097
53.57019420385396
58.32709345502038
51.47717442495747
47.77335865446039
39.368240404109294
35.659953682055736
32.843064753915776
38.715970054673555
39.28915464892272
44.04150638337095
40.8078469905986
42.43949278333215
41.49707400281373
48.40516862634668
48.30415691087565
50.601510913584235
53.14525605990044
53.229433503943554
39.792810428335024
38.67163011625073
41.30080012062011
46.54442159921052
53.09569985114212
57.15403633622108
51.10094295258629
40.71261503486778
40.80681732912687
55.24778667760982
64.76985860991635
56.55097516077734
38.73230094044129
44.82804942760064
47.054049649535855
40.178274623892044
38.9922185962704
45.80116082023836
48.53314287051913
47.57145053611285
42.239152630039044
50.32641317555356
54.04372767773156
49.334295918771815
55.41848846812915
54.481791074149314
47.66084806904385
40.682416230953564
44.41398569694409
51.16199518737299
37.81652576496414
36.65513299597649
49.93429350037747
61.75140093939671
50.10781444913128
41.78700335549756
38.68969038270585
29.168653226648654
42.34615377333852
42.81737270028025
43.446032506827386
35.001633441968
39.86500091604832
40.03426822510704
36.66178459783298
33.40869403505917
34.30886124151502
35.37652732163961
40.823259205700786
33.72664130314382
44.288925457260326
46.00700232856676
39.48904997208936
40.87972636264433
42.90385918794872
34.89097531501954
42.03281018172219
53.17182160483762
59.675531710178525
71.88488998159318
47.50631079040644
50.16939232576397
38.662767993718695
36.869425755032026
25.44931151122029
40.18101324231133
37.977184295979974
50.891821989926
57.01055082798592
54.412313195869565
52.10975665768775
58.442583551119924
51.57316303892918
49.68946238407482
58.386677177648096
49.63661131303979
59.207035973443084
42.339967607961746
38.12722471411303
38.36827227239661
40.24810549946537
38.67892121058845
40.53606475032199
35.62298478592907
54.95913069031832
42.92816953522498
50.238266014933615
45.75265233502026
52.91407913594487
50.362530895876496
42.726592080823096
45.35380247178943
40.7691876346686
37.29720871064503
42.760057293309934
42.581604692646046
44.49782078068663
31.011857840641248
29.171606660708758
33.3911803153067
30.457267991778473
49.732800919996805
51.28945801790719
60.299092471148796
42.37936043598829
38.64459321291588
40.2678218394673
35.006250756894254
51.14823169868693
57.77348630455875
52.908389109268036
53.4061505921909
48.583564258232755
41.14801138331259
48.59165155066798
42.51908350517141
53.59665941745627
62.09597216691877
45.80092128424023
46.294541151596725
44.78136284379439
52.605246252111485
43.81206533095875
52.041330046504086
51.91741460299869
54.04309033593928
45.403639512656845
56.5734798369997
46.49491485675454
52.73101617055658
34.69621890379696
49.06214765158075
49.613947897038905
53.89686687172861
45.80557208142973
60.091318684772766
55.91192521870974
52.52100343852685
44.720415459989034
55.18979525356601
48.77531440069592
41.171568710815556
30.721810097523203
37.689238832376496
34.73621756222866
43.50676915331009
35.112186380881035
43.04699109986113
46.55805245189121
49.90467067351441
53.59126920773137
49.95558139192089
38.13725174928638
45.4220565905679
48.47438530732373
40.50603509719711
41.64661952605124
40.291092604588144
57.44046054308665
41.495251185749545
45.98944366445459
46.56753803833605
46.4773436997391
42.045894172012204
43.08324107974824
61.52693050213747
57.6492732290924
59.2832494957921
52.457479482464706
52.89901908994018
55.3562296178418
55.600267133823685
50.57422881442878
56.2810919368174
63.6073411662904
57.87338906944263
55.207630466980206
49.46513312476007
60.24100207903759
51.247601202630484
66.85296162824453
50.83742653958474
62.62948832805829
43.38664228743298
36.147522601060956
33.26337485356392
40.37796784867123
44.054601854304416
44.32432029897979
63.150922275753835
39.07071039958489
38.65637569572418
42.00926627735835
33.15206662985811
56.67072235834422
52.020103029607704
46.76275473929228
37.20047318157335
42.8955699718881
42.678887068280154
39.510506921860234
40.24485389352336
44.815242132797714
65.44114256582888
48.20017174059696
45.85899633249536
44.048833431600166
39.21035691393325
49.70449665200644
49.41603945801706
47.39797019007523
65.11099368173488
59.028399457071664
58.377376963561574
54.721640144273515
48.97196675811475
50.77047201454815
51.771742004382325
57.10050812622483
56.6041377943047
52.73458383817081
51.10182898203967
49.70878434785901
45.15875951488194
52.33837899573001
61.81360551912344
54.87485267969204
64.73429913779638
52.79645647307538
50.598520217263726
46.07933286013569
55.74679889695362
56.69057392909978
52.67038293929072
55.85911947915445
54.04204893545339
61.6783859182861
66.3964408382209
62.14047153180989
64.89544999292706
55.362112008243024
51.51283273550479
56.30797409913529
58.927624404822126
61.6179035925303
53.015862078779826
51.46366568249098
45.84079714368739
61.20933491847962
51.79588795017853
57.357726770675306
53.590842984634925
62.319574557792535
63.99260714660254
53.16944223771348
50.8962454350609
50.14494421629076
53.09537196802529
57.686421080192645
54.47813329124552
49.62618856919463
49.38932541397314
57.81191342744394
61.99482407132848
58.77957751197888
53.979663342137165
48.31947403774927
46.483432981566956
51.53037657696671
51.782678850561844
52.74307186251883
52.53662979565428
54.19615361999752
48.133013561877405
49.38516568696726
50.56792536120647
59.41337852075573
55.512693289558214
61.6052826653216
57.59030399024585
52.34982504385127
44.520626682490196
30.501820801073375
31.180847029478667
